,name,href,uid,guid,id,height,weight,age,position,jersey,salary,birthDate,headshot,lastName,experience,college,birthPlace,hand,GP,GS,MIN,FGM,FGA,FG%,3PTM,3PTA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,BLK,STL,PF,TO,PTS
180,Treveon Graham,https://www.espn.com/nba/player/_/id/2595231/treveon-graham,s:40~l:46~a:2595231,6965fb0eaf194944bf9487ebf2d59b87,2595231,77.0,219.0,26,SG,2.0,1645357.0,10/28/93,https://a.espncdn.com/i/headshots/nba/players/full/2595231.png,Treveon Graham,4,Virginia Commonwealth,"Washington, DC",R,180.0,44.0,16.0,1.5,3.9,38.3,0.7,2.0,33.3,0.6,0.8,69.1,0.7,1.6,2.2,0.8,0.1,0.4,1.7,0.4,4.2
181,Kevin Huerter,https://www.espn.com/nba/player/_/id/4066372/kevin-huerter,s:40~l:46~a:4066372,96dd28ae3e67340195f596693f737892,4066372,79.0,190.0,22,SG,3.0,2636280.0,08/27/98,https://a.espncdn.com/i/headshots/nba/players/full/4066372.png,Kevin Huerter,2,Maryland,"Albany, NY",B,131.0,107.0,29.1,4.0,9.7,41.6,2.0,5.2,38.3,0.7,0.9,78.3,0.7,2.9,3.6,3.3,0.4,0.9,2.2,1.5,10.8
182,De'Andre Hunter,https://www.espn.com/nba/player/_/id/4065732/deandre-hunter,s:40~l:46~a:4065732,bb7bc777960c1ff457b1cba0c72c6ca3,4065732,79.0,225.0,22,SF,12.0,7068360.0,12/02/97,https://a.espncdn.com/i/headshots/nba/players/full/4065732.png,De'Andre Hunter,1,Virginia,"Philadelphia, PA",,63.0,62.0,32.0,4.4,10.8,41.0,1.7,4.8,35.5,1.7,2.3,76.4,0.7,3.8,4.5,1.8,0.3,0.7,2.9,1.6,12.3
183,Damian Jones,https://www.espn.com/nba/player/_/id/3064559/damian-jones,s:40~l:46~a:3064559,56efcebd5649df81b4584d4a7ef2f59b,3064559,83.0,245.0,25,C,30.0,2305057.0,06/30/95,https://a.espncdn.com/i/headshots/nba/players/full/3064559.png,Damian Jones,4,Vanderbilt,"Baton Rouge, LA",,104.0,49.0,14.1,1.9,2.8,66.6,0.0,0.1,22.2,0.9,1.3,67.6,1.1,1.9,3.1,0.6,0.7,0.4,2.3,0.5,4.6
184,Skal Labissiere,https://www.espn.com/nba/player/_/id/3936296/skal-labissiere,s:40~l:46~a:3936296,4f3d86524defcc33363d133f1dc20cd6,3936296,82.0,235.0,24,PF,7.0,2338847.0,03/18/96,https://a.espncdn.com/i/headshots/nba/players/full/3936296.png,Skal Labissiere,4,Kentucky,Haiti,,148.0,43.0,17.5,2.9,5.9,49.2,0.2,0.6,35.3,1.2,1.6,74.8,1.5,3.0,4.5,1.0,0.7,0.4,2.1,1.0,7.2
185,Cam Reddish,https://www.espn.com/nba/player/_/id/4395627/cam-reddish,s:40~l:46~a:4395627,e03c77d2fb3ee0fbc227ee9a35aa1aa9,4395627,80.0,218.0,21,SG,22.0,4245720.0,09/01/99,https://a.espncdn.com/i/headshots/nba/players/full/4395627.png,Cam Reddish,1,Duke,"Norristown, PA",,58.0,34.0,26.7,3.7,9.6,38.4,1.4,4.3,33.2,1.7,2.2,80.2,0.6,3.1,3.7,1.5,0.5,1.1,2.3,1.7,10.5
186,Jeff Teague,https://www.espn.com/nba/player/_/id/4015/jeff-teague,s:40~l:46~a:4015,830be2980bf5d81541dfd2cf6411d01b,4015,75.0,195.0,32,PG,0.0,19000000.0,06/10/88,https://a.espncdn.com/i/headshots/nba/players/full/4015.png,Jeff Teague,11,Wake Forest,"Indianapolis, IN",,771.0,593.0,27.5,4.4,10.0,44.5,0.9,2.4,35.6,2.8,3.3,84.4,0.3,2.1,2.5,5.8,0.3,1.2,1.9,2.3,12.6
187,Trae Young,https://www.espn.com/nba/player/_/id/4277905/trae-young,s:40~l:46~a:4277905,5745cf6de0cb758560cd97f7891bbeef,4277905,73.0,180.0,22,PG,11.0,6273000.0,09/19/98,https://a.espncdn.com/i/headshots/nba/players/full/4277905.png,Trae Young,2,Oklahoma,"Lubbock, TX",,141.0,141.0,32.8,7.6,17.8,42.8,2.6,7.4,34.4,5.8,6.9,84.7,0.7,3.3,3.9,8.6,0.2,1.0,1.7,4.2,23.6
188,Dwayne Bacon,https://www.espn.com/nba/player/_/id/3907821/dwayne-bacon,s:40~l:46~a:3907821,a8dd49a2213f4930ffaba75a9dad12eb,3907821,78.0,221.0,25,SG,7.0,1618520.0,08/30/95,https://a.espncdn.com/i/headshots/nba/players/full/3907821.png,Dwayne Bacon,3,Florida State,"Lakeland, FL",,135.0,30.0,16.0,2.1,5.1,40.3,0.5,1.5,34.5,0.7,0.9,71.8,0.2,2.1,2.3,1.0,0.1,0.4,1.3,0.6,5.3
189,Nicolas Batum,https://www.espn.com/nba/player/_/id/3416/nicolas-batum,s:40~l:46~a:3416,e83378ef622aa88412bb86482f9a84d2,3416,81.0,230.0,31,SG,5.0,25565217.0,12/14/88,https://a.espncdn.com/i/headshots/nba/players/full/3416.png,Nicolas Batum,12,,France,,789.0,714.0,31.3,4.1,9.5,43.4,1.6,4.4,35.7,1.8,2.1,84.1,1.1,4.2,5.2,3.8,0.6,0.9,1.8,1.8,11.6
190,Bismack Biyombo,https://www.espn.com/nba/player/_/id/6427/bismack-biyombo,s:40~l:46~a:6427,c0f396246c78a95d368211303cd9545a,6427,80.0,255.0,28,C,8.0,17000000.0,08/28/92,https://a.espncdn.com/i/headshots/nba/players/full/6427.png,Bismack Biyombo,9,,Zaire,,636.0,271.0,20.2,1.9,3.7,52.0,0.0,0.0,0.0,1.3,2.2,57.5,2.0,4.3,6.2,0.5,1.3,0.3,2.2,0.9,5.1
191,Miles Bridges,https://www.espn.com/nba/player/_/id/4066383/miles-bridges,s:40~l:46~a:4066383,f288347bfa90b31d965a98e20e1a8294,4066383,78.0,225.0,22,SF,0.0,3755400.0,03/21/98,https://a.espncdn.com/i/headshots/nba/players/full/4066383.png,Miles Bridges,2,Michigan State,"Flint, MI",,145.0,89.0,25.5,3.8,8.7,44.0,1.1,3.4,32.8,1.1,1.4,78.8,1.1,3.7,4.7,1.4,0.7,0.7,1.7,1.0,9.9
192,Devonte' Graham,https://www.espn.com/nba/player/_/id/3133601/devonte-graham,s:40~l:46~a:3133601,7f4f49f4016c4c1a77307282c3454d92,3133601,73.0,195.0,25,PG,4.0,1416852.0,02/22/95,https://a.espncdn.com/i/headshots/nba/players/full/3133601.png,Devonte' Graham,2,Kansas,"Raleigh, NC",,109.0,56.0,26.5,4.1,10.8,37.5,2.3,6.5,35.7,2.1,2.6,81.0,0.5,2.0,2.5,5.4,0.2,0.8,1.5,1.9,12.5
193,Willy Hernangomez,https://www.espn.com/nba/player/_/id/2999409/willy-hernangomez,s:40~l:46~a:2999409,c9306a928d58f03d131cec2ef2a9a417,2999409,83.0,250.0,26,C,9.0,1676735.0,05/27/94,https://a.espncdn.com/i/headshots/nba/players/full/2999409.png,Willy Hernangomez,4,,Spain,,209.0,26.0,14.4,2.7,5.1,53.1,0.1,0.4,33.0,1.4,2.0,68.7,1.9,3.5,5.4,1.0,0.4,0.4,1.6,1.1,6.9
194,Caleb Martin,https://www.espn.com/nba/player/_/id/3138160/caleb-martin,s:40~l:46~a:3138160,c7402e537823fac4b133907d0c303f60,3138160,77.0,205.0,25,SF,10.0,898310.0,09/28/95,https://a.espncdn.com/i/headshots/nba/players/full/3138160.png,Caleb Martin,1,Nevada,"Mocksville, NC",,18.0,1.0,17.6,2.1,4.7,44.0,1.1,2.1,54.1,0.9,1.2,81.0,0.6,1.6,2.1,1.3,0.4,0.7,1.8,0.8,6.2
195,Cody Martin,https://www.espn.com/nba/player/_/id/3138161/cody-martin,s:40~l:46~a:3138161,28067c7c3d817f8a8924fb5ee35c1f34,3138161,77.0,205.0,25,SF,11.0,1173310.0,09/28/95,https://a.espncdn.com/i/headshots/nba/players/full/3138161.png,Cody Martin,1,Nevada,"Mocksville, NC",,48.0,3.0,18.8,1.9,4.3,43.0,0.4,1.6,23.4,0.9,1.4,64.6,0.8,2.5,3.3,2.0,0.2,0.8,1.6,0.9,5.0
196,Jalen McDaniels,https://www.espn.com/nba/player/_/id/4066731/jalen-mcdaniels,s:40~l:46~a:4066731,5bb01361102269a57cfae99047f23120,4066731,82.0,205.0,22,PF,6.0,898310.0,01/31/98,https://a.espncdn.com/i/headshots/nba/players/full/4066731.png,Jalen McDaniels,1,San Diego State,"Federal Way, WA",,16.0,0.0,18.3,2.1,4.4,47.1,0.6,1.5,37.5,0.9,1.1,82.4,0.9,3.1,4.1,0.8,0.2,0.5,2.3,0.7,5.6
197,Malik Monk,https://www.espn.com/nba/player/_/id/4066262/malik-monk,s:40~l:46~a:4066262,919db74b1f214955fa42446e67f7811c,4066262,75.0,200.0,22,SG,1.0,4028400.0,02/04/98,https://a.espncdn.com/i/headshots/nba/players/full/4066262.png,Malik Monk,3,Kentucky,"Jonesboro, AR",L,191.0,1.0,17.2,3.1,7.8,39.5,1.3,4.1,32.2,1.1,1.3,85.0,0.3,1.6,1.9,1.7,0.2,0.4,1.3,1.1,8.6
198,Terry Rozier,https://www.espn.com/nba/player/_/id/3074752/terry-rozier,s:40~l:46~a:3074752,639066f0013b1e669f7558454a8c43f2,3074752,73.0,190.0,26,PG,3.0,19894737.0,03/17/94,https://a.espncdn.com/i/headshots/nba/players/full/3074752.png,Terry Rozier,5,Louisville,"Youngstown, OH",B,335.0,93.0,22.7,3.4,8.7,39.4,1.5,4.1,37.1,1.2,1.5,81.3,0.6,3.1,3.7,2.7,0.2,0.8,1.3,1.1,9.6
199,Kobi Simmons,https://www.espn.com/nba/player/_/id/4066335/kobi-simmons,s:40~l:46~a:4066335,6b04a9da2a1f4bc2ba95f14ea377c88e,4066335,77.0,180.0,23,PG,23.0,0.0,07/04/97,https://a.espncdn.com/i/headshots/nba/players/full/4066335.png,Kobi Simmons,2,Arizona,"Atlanta, GA",,33.0,12.0,19.5,2.4,5.7,42.3,0.3,1.2,28.2,0.8,0.8,100.0,0.4,1.1,1.5,2.1,0.2,0.5,1.8,1.3,5.9
200,Ray Spalding,https://www.espn.com/nba/player/_/id/3908806/ray-spalding,s:40~l:46~a:3908806,0155a5c21c02295979d5e2021d6bda97,3908806,82.0,215.0,23,PF,26.0,0.0,03/11/97,https://a.espncdn.com/i/headshots/nba/players/full/3908806.png,Ray Spalding,1,Louisville,"Louisville, KY",,14.0,3.0,10.6,1.8,3.4,53.2,0.0,0.2,0.0,0.3,0.9,33.3,1.1,2.4,3.4,0.4,0.6,0.6,1.6,0.6,3.9
201,PJ Washington,https://www.espn.com/nba/player/_/id/4278078/pj-washington,s:40~l:46~a:4278078,a2ef18dcdcbaf71be39ce794921f8193,4278078,79.0,230.0,22,PF,25.0,3831840.0,08/23/98,https://a.espncdn.com/i/headshots/nba/players/full/4278078.png,PJ Washington,1,Kentucky,"Louisville, KY",,58.0,57.0,30.3,4.6,10.2,45.5,1.5,4.0,37.4,1.5,2.3,64.7,1.0,4.4,5.4,2.1,0.8,0.9,2.7,1.6,12.2
202,Cody Zeller,https://www.espn.com/nba/player/_/id/2579258/cody-zeller,s:40~l:46~a:2579258,5456b3d07ec621ddc6692f79179b3861,2579258,84.0,240.0,28,C,40.0,14471910.0,10/05/92,https://a.espncdn.com/i/headshots/nba/players/full/2579258.png,Cody Zeller,7,Indiana,"Washington, IN",,419.0,252.0,22.9,3.2,6.3,51.3,0.1,0.3,24.8,2.1,2.9,73.1,2.0,4.0,6.0,1.4,0.7,0.7,2.6,1.1,8.6
203,Bam Adebayo,https://www.espn.com/nba/player/_/id/4066261/bam-adebayo,s:40~l:46~a:4066261,38b3edc557ffd3ff9aa22865f7f01a4c,4066261,81.0,255.0,23,PF,13.0,3454080.0,07/18/97,https://a.espncdn.com/i/headshots/nba/players/full/4066261.png,Bam Adebayo,3,Kentucky,"Newark, NJ",,223.0,119.0,25.6,4.0,7.2,55.3,0.0,0.2,13.9,2.5,3.5,71.0,2.1,5.6,7.7,2.9,0.9,0.8,2.3,1.8,10.5
204,Kyle Alexander,https://www.espn.com/nba/player/_/id/3918424/kyle-alexander,s:40~l:46~a:3918424,ec82cf6a6a3dc2e0a412556809e457a1,3918424,83.0,220.0,24,F,17.0,,10/21/96,https://a.espncdn.com/i/headshots/nba/players/full/3918424.png,Kyle Alexander,1,Tennessee,"Scarborough, ON",,2.0,0.0,6.5,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.5,0.5,1.0
205,Jimmy Butler,https://www.espn.com/nba/player/_/id/6430/jimmy-butler,s:40~l:46~a:6430,076edf90d1672d1588cba174c984b9e3,6430,79.0,230.0,31,SF,22.0,32742000.0,09/14/89,https://a.espncdn.com/i/headshots/nba/players/full/6430.png,Jimmy Butler,9,Marquette,"Houston, TX",,581.0,476.0,33.0,5.5,12.2,45.4,0.9,2.6,33.3,5.1,6.1,83.5,1.5,3.6,5.1,3.7,0.5,1.6,1.4,1.5,17.0
206,Jae Crowder,https://www.espn.com/nba/player/_/id/6581/jae-crowder,s:40~l:46~a:6581,9e192487c812d5d0ef90d932072ad833,6581,78.0,235.0,30,SF,99.0,7815533.0,07/06/90,https://a.espncdn.com/i/headshots/nba/players/full/6581.png,Jae Crowder,8,Marquette,"Villa Rica, GA",,608.0,297.0,24.7,3.3,7.8,42.1,1.4,4.2,34.0,1.5,2.0,77.8,0.7,3.4,4.1,1.5,0.3,1.0,2.0,0.9,9.6
207,Goran Dragic,https://www.espn.com/nba/player/_/id/3423/goran-dragic,s:40~l:46~a:3423,a9d23f8adbff7d67bd46651615f1f228,3423,75.0,190.0,34,PG,7.0,19217900.0,05/06/86,https://a.espncdn.com/i/headshots/nba/players/full/3423.png,Goran Dragic,12,,Yugoslavia,,817.0,511.0,28.0,5.1,11.0,46.4,1.2,3.3,36.3,2.5,3.3,76.4,0.7,2.3,3.1,4.8,0.2,1.0,2.3,2.3,13.9
208,Udonis Haslem,https://www.espn.com/nba/player/_/id/2184/udonis-haslem,s:40~l:46~a:2184,cf71b775619741415c2e921ea60d009d,2184,80.0,235.0,40,PF,40.0,1620564.0,06/09/80,https://a.espncdn.com/i/headshots/nba/players/full/2184.png,Udonis Haslem,17,Florida,"Miami, FL",,858.0,500.0,25.1,3.1,6.3,48.9,0.0,0.1,8.6,1.4,1.9,75.5,1.9,4.8,6.7,0.8,0.3,0.5,2.4,0.9,7.6
209,Tyler Herro,https://www.espn.com/nba/player/_/id/4395725/tyler-herro,s:40~l:46~a:4395725,1417212dee61bc8b40a530dc9db6d72b,4395725,77.0,195.0,20,SG,14.0,3640200.0,01/20/00,https://a.espncdn.com/i/headshots/nba/players/full/4395725.png,Tyler Herro,1,Kentucky,"Milwaukee, WI",,55.0,8.0,27.4,4.9,11.5,42.8,2.1,5.4,38.9,1.6,1.8,87.0,0.3,3.8,4.1,2.2,0.2,0.6,1.4,1.6,13.5
210,Solomon Hill,https://www.espn.com/nba/player/_/id/2488958/solomon-hill,s:40~l:46~a:2488958,150bbb02738c01b0bcd062b6a052c4e3,2488958,78.0,226.0,29,SF,44.0,12758781.0,03/18/91,https://a.espncdn.com/i/headshots/nba/players/full/2488958.png,Solomon Hill,7,Arizona,"Los Angeles, CA",,364.0,172.0,22.0,2.0,5.1,39.5,0.8,2.4,33.6,1.0,1.3,80.1,0.7,2.5,3.2,1.6,0.2,0.7,1.7,0.9,5.8
211,Andre Iguodala,https://www.espn.com/nba/player/_/id/2386/andre-iguodala,s:40~l:46~a:2386,542c1e9a0229a0d689fc9cd962be10cd,2386,78.0,215.0,36,SG,28.0,17185185.0,01/28/84,https://a.espncdn.com/i/headshots/nba/players/full/2386.png,Andre Iguodala,16,Arizona,"Springfield, IL",,1129.0,779.0,33.2,4.3,9.3,46.5,0.9,2.7,33.3,2.5,3.5,70.9,0.9,4.1,5.1,4.3,0.5,1.5,1.8,1.9,12.0
212,Derrick Jones Jr.,https://www.espn.com/nba/player/_/id/3936099/derrick-jones-jr,s:40~l:46~a:3936099,43d66d12a645958546c2d9d5fc2eb879,3936099,78.0,210.0,23,SF,5.0,1645357.0,02/15/97,https://a.espncdn.com/i/headshots/nba/players/full/3936099.png,Derrick Jones Jr.,4,UNLV,"Chester, PA",,171.0,46.0,19.4,2.5,5.0,51.1,0.4,1.5,28.2,1.3,1.8,69.0,1.3,2.2,3.5,0.7,0.6,0.7,2.0,0.5,6.7
213,Meyers Leonard,https://www.espn.com/nba/player/_/id/6605/meyers-leonard,s:40~l:46~a:6605,a8714c30890953702555fc52bd10dc39,6605,84.0,260.0,28,C,0.0,11286516.0,02/27/92,https://a.espncdn.com/i/headshots/nba/players/full/6605.png,Meyers Leonard,8,Illinois,"Woodbridge, VA",,444.0,91.0,16.1,2.2,4.5,48.2,0.7,1.9,39.0,0.6,0.7,81.1,0.7,3.2,3.9,0.9,0.3,0.2,2.2,0.7,5.6
214,Kendrick Nunn,https://www.espn.com/nba/player/_/id/3056247/kendrick-nunn,s:40~l:46~a:3056247,1b9cf1568fad5f2e8690c35912d79900,3056247,74.0,190.0,25,SG,25.0,1416852.0,08/03/95,https://a.espncdn.com/i/headshots/nba/players/full/3056247.png,Kendrick Nunn,1,Oakland,"Chicago, IL",,67.0,67.0,29.3,6.0,13.6,43.9,2.0,5.8,35.0,1.3,1.5,85.0,0.3,2.4,2.7,3.3,0.2,0.8,2.3,1.7,15.3
215,KZ Okpala,https://www.espn.com/nba/player/_/id/4278521/kz-okpala,s:40~l:46~a:4278521,de8d1ce9cadf50dcab46578058bab192,4278521,80.0,215.0,21,SF,4.0,898310.0,04/28/99,https://a.espncdn.com/i/headshots/nba/players/full/4278521.png,KZ Okpala,1,Stanford,Nigeria,,5.0,0.0,5.2,0.6,1.0,60.0,0.0,0.2,0.0,0.2,0.4,50.0,0.2,0.8,1.0,0.2,0.2,0.4,0.4,0.2,1.4
216,Kelly Olynyk,https://www.espn.com/nba/player/_/id/2489663/kelly-olynyk,s:40~l:46~a:2489663,9cfc539ec2edba991e28ae92154bf09b,2489663,83.0,240.0,29,PF,9.0,12667885.0,04/19/91,https://a.espncdn.com/i/headshots/nba/players/full/2489663.png,Kelly Olynyk,7,Gonzaga,"Toronto, ON",,500.0,103.0,21.3,3.5,7.4,47.6,1.1,3.0,37.3,1.5,1.9,77.5,1.2,3.7,4.8,1.9,0.4,0.7,2.8,1.4,9.7
217,Duncan Robinson,https://www.espn.com/nba/player/_/id/3157465/duncan-robinson,s:40~l:46~a:3157465,36432468246f8e5e4079cf34dafef796,3157465,79.0,215.0,26,SG,55.0,1416852.0,04/22/94,https://a.espncdn.com/i/headshots/nba/players/full/3157465.png,Duncan Robinson,2,Michigan,"York, ME",,88.0,69.0,26.4,3.9,8.3,46.5,3.2,7.3,43.7,0.8,0.9,91.0,0.1,2.7,2.9,1.2,0.2,0.5,2.3,0.8,11.7
218,Chris Silva,https://www.espn.com/nba/player/_/id/3923253/chris-silva,s:40~l:46~a:3923253,94f6384ce3a65444dc546c8499748c81,3923253,80.0,234.0,24,PF,30.0,466918.0,09/19/96,https://a.espncdn.com/i/headshots/nba/players/full/3923253.png,Chris Silva,1,South Carolina,,,44.0,0.0,7.9,1.1,1.8,61.5,0.0,0.1,0.0,0.8,1.3,67.3,1.4,1.5,2.9,0.5,0.5,0.2,1.9,0.7,3.0
219,Gabe Vincent,https://www.espn.com/nba/player/_/id/3137259/gabe-vincent,s:40~l:46~a:3137259,82247bd5fd403926f54faf0cc016aa37,3137259,75.0,200.0,24,PG,2.0,0.0,06/14/96,https://a.espncdn.com/i/headshots/nba/players/full/3137259.png,Gabe Vincent,1,UC Santa Barbara,"Modesto, CA",R,9.0,0.0,9.2,0.9,4.1,21.6,0.7,3.0,22.2,0.0,0.0,0.0,0.0,0.6,0.6,0.7,0.0,0.6,0.7,0.1,2.4
220,Al-Farouq Aminu,https://www.espn.com/nba/player/_/id/4248/al-farouq-aminu,s:40~l:46~a:4248,035e44e1ad0858a7eb49a940cfb10c5e,4248,80.0,220.0,30,PF,2.0,9258000.0,09/21/90,https://a.espncdn.com/i/headshots/nba/players/full/4248.png,Al-Farouq Aminu,10,Wake Forest,"Atlanta, GA",R,688.0,431.0,25.1,2.8,6.6,42.0,0.8,2.3,33.5,1.3,1.7,74.5,1.4,4.7,6.1,1.2,0.6,1.0,1.9,1.2,7.6
221,D.J. Augustin,https://www.espn.com/nba/player/_/id/3415/dj-augustin,s:40~l:46~a:3415,385bc3026d1375ec39aa31a1d77b7d7b,3415,71.0,183.0,32,PG,14.0,7250000.0,11/10/87,https://a.espncdn.com/i/headshots/nba/players/full/3415.png,D.J. Augustin,12,Texas,"New Orleans, LA",,864.0,319.0,24.1,3.2,7.8,41.2,1.3,3.4,37.9,2.2,2.5,86.5,0.3,1.6,1.9,4.0,0.0,0.6,1.5,1.5,9.9
222,Mo Bamba,https://www.espn.com/nba/player/_/id/4277919/mo-bamba,s:40~l:46~a:4277919,74c0d8a89086966f3f7ad48490abc675,4277919,84.0,231.0,22,C,5.0,5697600.0,05/12/98,https://a.espncdn.com/i/headshots/nba/players/full/4277919.png,Mo Bamba,2,Texas,"Harlem, NY",,109.0,1.0,15.1,2.3,4.9,47.1,0.5,1.6,32.8,0.6,1.0,62.4,1.5,3.4,4.9,0.7,1.4,0.3,2.0,0.8,5.7
223,Khem Birch,https://www.espn.com/nba/player/_/id/2578240/khem-birch,s:40~l:46~a:2578240,43829a29a656034b3ade785ff6d2e87e,2578240,81.0,233.0,28,PF,24.0,3000000.0,09/28/92,https://a.espncdn.com/i/headshots/nba/players/full/2578240.png,Khem Birch,3,UNLV,Canada,,140.0,25.0,15.3,1.7,3.0,55.2,0.0,0.0,0.0,1.2,1.8,67.8,1.7,2.5,4.2,0.9,0.5,0.4,1.6,0.5,4.5
224,Michael Carter-Williams,https://www.espn.com/nba/player/_/id/2596108/michael-carter-williams,s:40~l:46~a:2596108,0da6eab27698181c3d6ddac34c2a88f5,2596108,77.0,190.0,29,PG,7.0,1620564.0,10/10/91,https://a.espncdn.com/i/headshots/nba/players/full/2596108.png,Michael Carter-Williams,7,Syracuse,"Hamilton, MA",,360.0,192.0,25.3,3.9,9.6,40.3,0.5,1.8,25.6,2.2,3.2,71.3,0.9,3.4,4.4,4.4,0.5,1.3,2.4,2.3,10.4
225,Gary Clark,https://www.espn.com/nba/player/_/id/3132042/gary-clark,s:40~l:46~a:3132042,86545aa9f7c6f0ae4e0b5a62f0a28d0c,3132042,78.0,225.0,25,PF,12.0,555409.0,11/16/94,https://a.espncdn.com/i/headshots/nba/players/full/3132042.png,Gary Clark,2,Cincinnati,"Smithfield, NC",,93.0,7.0,13.0,1.1,3.1,36.6,0.9,2.7,32.1,0.2,0.2,94.1,0.7,1.8,2.4,0.4,0.5,0.3,1.0,0.2,3.3
226,James Ennis III,https://www.espn.com/nba/player/_/id/2579321/james-ennis-iii,s:40~l:46~a:2579321,50e0c58278bd99a4d1b0e5b5595d9493,2579321,78.0,215.0,30,SF,11.0,1882867.0,07/01/90,https://a.espncdn.com/i/headshots/nba/players/full/2579321.png,James Ennis III,6,Long Beach State,"Ventura, CA",,347.0,103.0,20.1,2.3,5.0,45.5,0.8,2.2,35.0,1.2,1.5,79.6,1.0,2.3,3.3,0.9,0.3,0.6,2.0,0.8,6.5
227,Evan Fournier,https://www.espn.com/nba/player/_/id/6588/evan-fournier,s:40~l:46~a:6588,a05eed81df72d0ff0ec6f00da4b7757b,6588,79.0,205.0,27,SG,10.0,17150000.0,10/29/92,https://a.espncdn.com/i/headshots/nba/players/full/6588.png,Evan Fournier,8,,France,,523.0,381.0,28.4,5.1,11.3,44.9,1.8,4.8,37.5,2.1,2.7,80.7,0.4,2.3,2.7,2.6,0.1,0.8,2.4,1.6,14.1
228,Melvin Frazier Jr.,https://www.espn.com/nba/player/_/id/3913546/melvin-frazier-jr,s:40~l:46~a:3913546,82bbe6e418b247f04f856d0219c9e7b4,3913546,77.0,215.0,24,SG,35.0,1416852.0,08/30/96,https://a.espncdn.com/i/headshots/nba/players/full/3913546.png,Melvin Frazier Jr.,2,Tulane,"New Orleans, LA",,29.0,0.0,5.9,0.8,1.9,40.0,0.3,0.8,36.4,0.1,0.3,37.5,0.2,0.3,0.5,0.1,0.1,0.3,0.6,0.2,1.9
229,Markelle Fultz,https://www.espn.com/nba/player/_/id/4066636/markelle-fultz,s:40~l:46~a:4066636,3d85554f4ead77c64d9e8fe5ce01a40a,4066636,75.0,209.0,22,PG,20.0,9745200.0,05/29/98,https://a.espncdn.com/i/headshots/nba/players/full/4066636.png,Markelle Fultz,3,Washington,"Upper Marlboro, MD",,105.0,75.0,25.5,4.5,9.9,45.2,0.4,1.4,26.7,1.4,2.1,67.7,0.7,2.6,3.3,4.6,0.2,1.1,2.1,1.8,10.7
230,Aaron Gordon,https://www.espn.com/nba/player/_/id/3064290/aaron-gordon,s:40~l:46~a:3064290,d6c22a9ffbe31566e175c86137d057a5,3064290,80.0,235.0,25,PF,0.0,19863636.0,09/16/95,https://a.espncdn.com/i/headshots/nba/players/full/3064290.png,Aaron Gordon,6,Arizona,"San Jose, CA",,403.0,314.0,28.6,4.8,10.7,44.8,1.1,3.4,31.9,2.0,2.9,70.1,1.6,4.8,6.4,2.4,0.6,0.8,2.0,1.4,12.8
231,Jonathan Isaac,https://www.espn.com/nba/player/_/id/4065654/jonathan-isaac,s:40~l:46~a:4065654,99d3b132e33a2cc78cf9236b06d7c625,4065654,83.0,230.0,23,PF,1.0,5806440.0,10/03/97,https://a.espncdn.com/i/headshots/nba/players/full/4065654.png,Jonathan Isaac,3,Florida State,"Bronx, NY",L,136.0,106.0,25.8,3.5,8.0,43.5,1.0,3.0,33.0,1.4,1.7,79.7,1.3,4.2,5.4,1.1,1.5,1.1,2.0,1.1,9.3
232,Wes Iwundu,https://www.espn.com/nba/player/_/id/3074797/wes-iwundu,s:40~l:46~a:3074797,16bc361299eb79d171b3be73ac5b42df,3074797,78.0,195.0,25,SF,25.0,1618420.0,12/20/94,https://a.espncdn.com/i/headshots/nba/players/full/3074797.png,Wes Iwundu,3,Kansas State,"Houston, TX",,182.0,46.0,17.6,1.7,4.0,41.8,0.4,1.1,31.9,1.1,1.4,79.4,0.5,2.0,2.5,1.0,0.3,0.5,1.6,0.5,4.8
233,BJ Johnson,https://www.espn.com/nba/player/_/id/3059280/bj-johnson,s:40~l:46~a:3059280,543c33c5e9d8eb15672476fe18a4d8f6,3059280,79.0,200.0,24,SF,13.0,0.0,12/21/95,https://a.espncdn.com/i/headshots/nba/players/full/3059280.png,BJ Johnson,2,La Salle,"Mount Holly, NJ",,17.0,0.0,7.8,1.1,2.9,36.0,0.4,0.9,37.5,0.6,0.7,91.7,0.3,1.1,1.4,0.2,0.0,0.3,0.4,0.5,3.1
234,Vic Law,https://www.espn.com/nba/player/_/id/3136746/vic-law,s:40~l:46~a:3136746,eaffe8e171d5760e0e3da1b9bde70f62,3136746,79.0,200.0,24,F,23.0,0.0,12/19/95,https://a.espncdn.com/i/headshots/nba/players/full/3136746.png,Vic Law,1,Northwestern,"South Holland, IL",,8.0,0.0,7.8,0.8,2.3,33.3,0.1,0.9,14.3,0.3,0.8,33.3,0.3,1.1,1.4,0.4,0.0,0.3,0.8,0.3,1.9
